,col1,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
2363,2681,189625051,2604.01,,5,5,5,5,5,5,5,18.6,21.9,317.0,0,0,0,PC,1,12.487,0.006999999999999999,,1,spoc,SPOC,09:37:09.03,-29:48:01.6,-3.127,0.07,-1.527,0.067,2257.220889999997,0.00272582,4.909690026176371,0.0011633307,0.22556355553156326,0.237548,5.522784,0.279334,5073.75680463865,257.2431,15.2547691723871,1.2207357,1882.4889124135,1679.97514444798,16.626827,1080.15,40.745,6606.0,128.386,3.93691,0.0938726,2.09178996086121,0.122548,,,1.38,0.23029,35,2021-04-12,2021-04-12,2022-12-14 12:09:24,HATS-64 b
2364,2682,146776480,2605.01,,3,4,3,3,3,4,4,13.4,273.0,51.13,2,0,5,PC,1,10.4767,0.006999999999999999,,1,spoc,SPOC,08:17:25.58,-34:28:00.67,299.312,0.078,-513.1990000000002,0.07400000000000001,1536.5518970000558,0.00061517366,20.6005792537882,1.9684267e-05,0.06131786747750376,0.043022793,13.224867,0.333993,12106.6702220666,307.5715,8.17828638114223,3.5458872,3.4585595358318697,347.811200645422,53.09645,36.2852,0.0622,3821.0,157.0,4.74216,0.00792815,0.494574993848801,0.0147011,,,0.4926680000000001,0.0202922,"8,34,35",2021-04-12,2021-07-28,2022-12-14 12:09:24,Gaia DR2 RV error 7.74 km/s; v-shaped; some odd-even
2366,2684,149539158,2607.01,,2,4,2,2,3,4,4,6.7,52.5,9.91,1,0,1,PC,1,9.1251,0.006,,1,spoc,SPOC,05:44:04.46,-59:56:45.93,0.173,0.06,-7.121,0.062,2256.9707860001363,0.0034480565000000003,2.23387856670085,0.00057812885,0.12666667189156333,0.43127185,0.346319,0.040506,318.921143617464,37.306538,3.11590006991046,1.2964443,3165.18532972018,1913.0201107696805,7.5957136,176.84099999999995,1.0795,6422.3,134.058,4.10848,0.0918725,1.65991997718811,0.0812035,-0.46,0.12,1.29,0.21253200000000005,35,2021-04-12,2021-04-12,2022-12-14 12:09:24,Possible secondary (200ppm at 4.4 sigma)
2367,2685,269850928,2608.01,,3,4,3,3,1,4,4,15.1,38.8,105.66,1,0,0,PC,1,13.2247,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,04:37:42.57,-80:30:28.25,3.604,0.025,1.243,0.032,2039.7893150001764,0.0022082964000000004,4.72466496081221,4.1877098e-05,0.17951218416120374,0.20444213,6.7124130000000015,0.219733,6163.28893142094,202.36102,12.533744312009699,0.73734504,729.52424281405,1325.49984624848,23.491531,884.523,11.3415,5385.7,5384.3,4.4,,1.5727000236511202,,,,0.99,,"27,35,38,39",2021-04-12,2022-03-21,2022-12-14 12:09:24,
2368,2686,308883808,2609.01,,3,5,5,3,4,4,4,22.1,82.7,31.3,4,2,3,PC,0,11.4514,0.006,,1,spoc,SPOC,10:09:58.14,-12:10:43.24,-52.607,0.067,17.98,0.07200000000000001,2255.8807100001723,0.0010191278,1.16469715838255,8.980994e-05,0.05066656961407041,0.19062538,2.422362,0.13108699999999998,2228.59045394057,120.728004,6.128491128342872,1.2849768,3482.67070963661,1959.28607964082,14.010178,347.307,7.316,5979.0,132.773,4.29665,0.0827082,1.23369002342224,0.0626005,,,1.099,0.152044,35,2021-04-12,2021-04-12,2022-12-14 12:09:24,Gaia DR2 RV error 2.23 km/s
2369,2687,268914377,2610.01,,5,5,5,5,5,5,5,61.2,66.4,317.0,2,0,2,PC,0,15.8953,0.009000000000000001,,1,spoc,SPOC,07:52:11.98,-48:29:54.95,-12.269,0.275,5.577000000000001,0.245,2229.7164779999293,0.0022712005,2.15389594108506,0.00016268548,0.09073726394873459,0.11854182,110.015099,6.465744,96363.09266037481,5937.473000000001,16.016673198443,1.006073,31.414070929381104,603.810699679456,17.857132,296.761,11.16,3148.0,157.0,4.75166,0.0141944,0.483749002218246,0.0205474,,,0.481767,0.0251821,"34,35",2021-04-12,2021-10-05,2022-12-14 12:09:24,weak centroid offset not centered on another star; crowded field; SG1 should clear neighbors
2393,2712,358557578,2635.01,,3,4,3,3,3,4,4,17.2,18.5,317.0,0,0,1,PC,1,11.2581,0.006,,1,spoc,SPOC,10:04:35.7,-42:54:18.21,-3.939,0.039,-3.691,0.039,2287.996165000368,0.0039178375,7.45607987280007,0.0055349534,0.29870904650258334,0.40517157,2.725679,0.207328,2507.29489604325,190.93747,14.525033372964003,1.5429274,754.933511087852,1336.89385029407,10.651396,792.01,16.254,6502.0,138.8,3.65751,0.0897959,2.8327300548553502,0.138166,,,1.33,0.217513,"9,36",2021-04-29,2021-04-29,2022-12-14 12:09:24,Y1 transits indicate period is 7.4561 days
2395,2714,349408306,2637.01,,3,5,5,3,1,4,4,99.6,375.8,75.5,5,0,0,PC,0,15.8445,0.009000000000000001,,1,spoc,SPOC,07:21:42.28,-64:00:50.92,-0.359,0.058,8.091000000000001,0.062,2361.9936240003444,0.0002966954,0.304151989924808,1.7603395e-06,0.020833333333333873,0.015759783,120.621319,2.831512,105147.46556703199,2604.5212,,,12751.711454324499,2710.26569954367,53.869637,874.6569999999998,23.063,5780.0,,4.438,,,,,,,,"27,28,29,30,31,32,33,34,35,36,38,39",2021-04-29,2021-10-05,2022-12-14 12:09:24,Host is hot subdwarf; no stellar radius; likely EB but stellar parameters could allow for planet; out-of-transit variability; too large; V-shaped
2396,2715,458342769,2638.01,,3,4,3,3,3,4,4,11.0,88.2,24.13,3,1,1,PC,1,11.1671,0.01,,1,spoc-s01-s39-b0A-PC,SPOC,10:39:22.21,-55:29:30.5,-10.652,0.092,3.087,0.094,2329.310047000181,0.0025238000000000005,3.93039766630594,0.00025179764,0.03828957723234345,0.12622151,2.527263,0.25464000000000003,2324.98837571912,234.50415,,,420.50778023626197,1154.9502001280698,11.2414255,647.694,25.091,5780.0,,4.438,,,,,,,,"36,37",2021-04-29,2022-03-22,2022-12-14 12:09:24,potentially large host star; crowded field
2397,2716,98753307,2639.01,,3,4,3,3,1,4,4,11.4,24.9,317.0,1,0,2,PC,1,14.3693,0.008,,1,spoc-s01-s46-b0A,SPOC,12:29:25.85,-10:59:06.25,-4.652,0.098,-13.204,0.053,1584.3859939998947,0.02429462,15.3281168841797,0.00053692155,0.17140855803565877,0.66580963,33.178722,2.222092,30096.533993226494,2044.5294,16.4071896644817,1.8827407,49.017694796663704,674.8511160054879,14.242225,858.145,30.827,5417.0,122.0,4.46174,,0.943467020988464,,,,0.94,,"10,36,46",2021-04-29,2022-07-15,2022-12-14 12:09:24,K2 PC EPIC 228707509.01; large
2398,2717,135036669,2640.01,TIC 135036669.01,3,4,3,3,1,4,4,56.7,182.5,43.07,4,0,0,PC,1,15.709,0.008,,1,spoc-s01-s39-b0A-PC,SPOC,10:01:05.57,-52:26:08.87,-22.692,0.15,7.371,0.147,2307.401020000223,0.004426174000000001,0.9112206017235528,8.025334e-05,0.08346175020156583,0.20044203,80.016305,5.131028,71047.5639651294,4714.7026,7.3931802625610485,0.5033327000000001,40.93516692897521,645.125028107624,12.526064,131.444,1.554,2999.0,157.0,4.9546199999999985,0.00770906,0.274906992912292,0.008943099999999999,,,0.24827,0.020518900000000003,"36,37",2021-04-29,2022-03-22,2022-12-14 12:09:24,
2399,2718,162802770,2641.01,,3,4,4,3,3,4,4,13.1,63.5,38.5,2,4,1,PC,1,11.1897,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,11:24:31.29,-42:43:55.7,-32.534,0.038,-9.823,0.032,2332.214620999992,0.0016602,4.88062026001687,0.00018523805,0.052792931029705004,0.21208756,3.040264,0.148303,2796.2699322031103,136.58255,6.920734622211372,1.6975831,626.186245944403,1275.8382862261399,19.714993,344.045,3.3105,6309.0,130.575,4.32298,0.0841433,1.27131998538971,0.0568342,,,1.24,0.18442,"36,37",2021-04-29,2022-03-22,2022-12-14 12:09:24,check neighbor
2402,2721,385332171,2644.01,,3,5,5,3,4,4,4,23.6,118.2,66.33,1,2,3,PC,0,10.9206,0.006,,1,spoc,SPOC,12:06:46.32,-16:30:37.06,27.92,2.0,-31.07,2.0,2300.3171149999835,0.000924,9.743974398509721,0.0016644315,0.08235164769563373,0.08332924,7.311,0.36956,6711.059056648921,340.3197600000001,9.531409918580133,0.36910182,93.2116922495684,792.4782429180499,24.31497,235.146,,5383.0,,4.438,,0.983025014400482,,,,,,"10,36",2021-04-29,2021-05-27,2022-12-14 12:09:24,slightly v-shaped
3112,3435,412259468,3357.01,,5,5,5,5,5,5,5,9.9,53.9,36.3,0,0,0,PC,0,11.0285,0.012,,1,spoc,SPOC,07:21:33.8,-21:56:18.2,-4.1789999999999985,0.045,2.297,0.058,2229.684104000218,0.0019888342,2.65357769264775,0.00038259715,0.08756214346416291,0.36249954,1.57141,0.114828,1446.27536007697,105.75453,6.68595600119995,2.0409603,4941.35234291094,2138.3618868208105,11.642596,607.29,13.915,8037.0,156.255,4.26402,0.0793857,1.70185,0.0645226,,,1.94,0.310962,34,2021-06-15,2021-03-11,2022-12-14 12:09:24,centroid plot failed
3248,3571,203377303,3493.01,,1,4,1,1,4,4,4,7.8,77.0,11.43,1,3,5,PC,1,8.7028,0.006,,1,spoc,SPOC,13:43:11.77,-22:35:07.6,43.375,0.077,-72.227,0.073,2313.0449979999103,0.0022928803,16.3234610310167,0.0032834504,0.18366594725431584,0.43078676,0.829691,0.048605,763.88150696319,44.765427,3.3877094559223,1.1257042,93.94858554941273,794.039872670251,11.051317,96.7224,0.40065,5860.0,126.031,4.29672,0.07941000000000001,1.21150994300842,0.059447300000000015,,,1.06,0.13655699999999998,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,period could be half (8.16 d); first transit on momentum dump but looks okay
3249,3572,165827520,3494.01,,2,4,4,2,3,4,4,1.9,76.9,5.56,8,0,2,PC,1,12.295,0.006999999999999999,,1,spoc-s01-s39-b0A-PC,SPOC,13:37:34.07,-37:11:00.45,-206.489,0.127,-16.674,0.154,2310.020628000144,0.0020447692,7.74861196179273,2.2258037e-05,0.05726403579878375,0.34596077,5.578685,0.489279,5124.98080864993,450.5409,2.21688276058385,0.79533786,3.62444752714885,351.908862053876,10.69108,33.7173,0.08385,3230.0,157.0,4.91717,0.00480017,0.3078210055828089,0.00918622,,,0.285561,0.0201715,"11,37",2021-06-21,2022-03-21,2022-12-14 12:09:24,potential L1 candidate
3250,3573,272167060,3495.01,,3,4,3,3,3,4,4,7.0,48.5,17.65,1,0,1,PC,1,8.734,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,12:29:43.04,-58:14:24.47,-12.4,0.042,9.143,0.042,2347.161831000354,0.0027228,8.413003378989119,2.5307978e-05,0.10667212175284833,0.42843422,0.532614,0.039508,490.43504809328795,36.387394,4.374160375047009,2.483735,752.108277954929,1335.6413065322802,11.795451,172.372,1.0055,6529.0,133.469,3.99995,0.0868846,1.92409002780914,0.08389450000000001,,,1.35,0.217273,"11,37,38",2021-06-21,2022-03-22,2022-12-14 12:09:24,Potential centroid shift from S38 in the same direction as (less-significant) S37 shift and is suggestive of NEB
3252,3575,21113347,3497.01,,5,5,5,5,5,5,5,55.4,67.9,317.0,0,0,0,PC,1,11.4007,0.006,,1,spoc,SPOC,12:27:08.95,-48:58:42.28,,,,,2310.8165230001323,0.0014173619,4.21806867604378,0.00044293504,0.14404096427269877,0.09439024,8.436261,0.202549,7739.9746816027,186.53735,9.86790116899197,0.18708754,382.711193577154,1128.0738729283999,32.640713,403.591,,5780.0,,4.438,,1.0,,,,,,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,HATS-58 A b; spoc is assuming solar radius
3254,3577,446370039,3499.01,TIC 446370039.01,3,4,3,3,3,4,4,37.0,41.3,317.0,0,10,1,PC,1,11.5226,0.006,,1,spoc,SPOC,10:23:11.36,-52:45:00.76,-3.847,0.058,6.659,0.05,2307.958794000093,0.0029553187,4.60012637994835,0.000985915,0.3396519782097158,0.24311264,4.177606,0.1376,3840.323904350369,126.72629,19.535822155923398,1.4528362,3113.35860219844,1905.1406170712696,19.392721,748.181,21.113000000000003,5695.0,132.09799999999998,3.45316,0.0824566,3.12330007553101,0.17691400000000002,,,1.01,0.131985,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,Large but could still be inflated; possible EB
3255,3578,443666343,3500.01,,2,4,2,2,3,4,4,5.1,42.6,15.14,2,3,1,PC,1,10.8298,0.006,,1,spoc,SPOC,12:27:16.05,-29:49:58.79,-58.419,0.069,-38.69300000000001,0.062,2307.988022999838,0.006547467,7.351064218496388,0.0030297993,0.1603142966527696,0.61792135,1.428367,0.126067,1314.7094959179801,116.10533,3.99653696470119,1.929498,175.452992138621,928.239284150271,8.550183,195.884,1.8155,5406.0,131.891,4.32992,0.0813821,1.09809005260468,0.060603,,,0.94,0.118007,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,weak signal
3256,3579,98957720,3501.01,TIC 98957720.01,3,5,5,3,3,4,4,69.0,178.1,317.0,0,8,1,PC,0,10.7413,0.006,,1,spoc,SPOC,12:04:00.19,-28:19:31.25,-42.517,0.061,-3.516,0.031,2313.4722009999678,0.00035981697,15.349255084456502,0.0005144851999999999,0.12225002709535625,0.035692308,26.17846,0.366755,23822.8981934623,337.73654,18.7361484773989,1.4234569,73.87359811337959,747.725277637653,137.7596,206.21,1.916,5782.5,178.7,3.92,0.12,1.00249004364014,0.046432199999999986,-0.06,0.1,1.099,0.145018,"10,37",2021-06-21,2021-06-21,2022-12-14 12:09:24,period could be half (7.676 d); likely EB
3257,3580,452281203,3502.01,,3,4,3,3,3,4,4,42.7,61.3,317.0,1,0,1,PC,1,11.4712,0.006,,1,spoc,SPOC,11:36:10.35,-56:37:27.03,-14.269,0.044,0.722,0.037000000000000005,2307.388819000218,0.0031442256,3.44628987272758,0.0006688495,0.06354724533703042,0.20703055,4.7587519999999985,0.613512,4373.3815169523405,564.9062,15.029220059593804,24.457378,2682.53749722454,1835.50765430372,12.584627,627.4630000000002,11.448,7853.0,136.501,4.3324099999999985,0.079684,1.54437005519867,0.0501257,,,1.87,0.29061,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,Gaia DR2 RV error ~5.4 km/s; likely EB
3258,3581,459850897,3503.01,,3,4,3,3,3,4,4,37.9,158.1,63.89,0,0,1,PC,1,10.2726,0.006,,1,spoc,SPOC,10:54:51.47,-58:34:09.42,-14.116,0.049,-1.4509999999999998,0.041,2307.6304569998756,0.001578115,1.1886098597873502,0.00013639632,0.08175429479064207,0.16374189,2.7417830000000003,0.195522,2522.08964722975,180.06635,9.322512296045801,1.0391116,18169.2523234928,2961.1064044190607,11.033755,456.891,5.8145,8405.0,154.635,4.25145,0.0732307,1.78788995742798,0.055085400000000014,,,2.08,0.3131,37,2021-06-21,2021-06-21,2022-12-14 12:09:24,possible odd-even; star is a pulsator
3937,4260,126737992,4180.01,,3,4,4,3,3,4,4,18.0,109.0,17.29,1,0,1,PC,0,8.2938,0.006,,1,spoc,SPOC,09:07:40.62,-50:38:24.83,-42.768,0.198,16.208,0.194,1518.1768889999948,0.00034392558,1.59543192386627,5.244442e-06,0.04166666666666708,0.118444346,0.51437,0.032038,473.63974365214995,29.50773,4.3219935400282585,1.553364,10433.7609370105,2577.6857460226,21.354738,166.873,3.04,7511.0,212.0,3.92857,0.448202,1.92067003250122,0.06978889999999999,,,1.75,0.282141,"8,9,35,36",2021-07-01,2021-07-01,2022-12-14 12:09:24,possible odd-even or secondary
3938,4261,426017070,4181.01,,5,5,5,5,5,5,5,8.2,359.4,9.22,10,0,2,PC,0,15.951,0.0,,1,spoc,SPOC,02:51:14.98,-73:09:19.84,1.758,0.085,-0.7809999999999999,0.083,1354.576309000142,0.0009535105,0.599246232075453,4.1201765e-06,0.09233525933521708,0.109470725,25.637872,1.33959,23336.738908914904,1233.0469,2.98511066933168,1.7268035,228938.906951062,5578.91379551692,19.603586,5885.3,1094.32,31000.0,,5.59998,,0.180000007152557,0.104,,,0.47,0.03,"2,13,27,28,29",2021-07-01,2021-07-01,2022-12-14 12:09:24,V-shaped but consistent with grazing incidence; possible odd-even
3939,4262,31637479,4182.01,,2,4,2,2,3,4,4,1.4,21.3,9.15,0,1,1,PC,1,9.2747,0.006,,1,spoc,SPOC,03:03:39.54,-69:44:51.71,127.585,0.053,58.437,0.051,1346.8881049999036,0.0036926146,27.8483155968451,0.00019709418,0.17135060700227334,0.5242899999999999,0.380613,0.035512,350.495735936535,32.70758,3.01701421226762,1.5521715,59.9330636684375,746.176737149258,9.263752,132.68200000000002,0.4370000000000001,5399.6,104.0,3.9,0.16,1.58653,0.17316800000000002,-0.77,0.11,0.94,0.116785,"1,2,3,27,28,29,30",2021-07-08,2021-07-08,2022-12-14 12:09:24,potential L1 planet; low SNR
3940,4265,152563846,4185.01,,1,4,1,1,3,4,4,2.1,31.0,11.08,0,1,1,PC,1,10.7194,0.006,,1,spoc-s01-s39-b0A-PC,SPOC,11:28:54.69,-38:06:25.12,-86.584,0.044,69.757,0.048,1576.4600929999724,0.0035744067,16.5414218961519,0.00012691573999999998,0.14259847189672542,0.44012034,1.193518,0.10696,1098.66663309141,98.509155,3.32702342481822,0.85245556,23.3426363860112,560.60533423033,10.98966,99.0303,0.3682,4395.6,79.0,4.49,0.16,0.938435018062592,0.0774372,-0.67,0.09,0.69,0.0810885,"10,36,37",2021-07-08,2022-03-21,2022-12-14 12:09:24,weak signal; even transit shapes worse than odd
3941,4267,176780257,4187.01,TIC 176780257.01,3,4,3,3,3,4,4,4.8,38.3,24.46,0,4,1,PC,1,8.301,0.006,,1,spoc,SPOC,03:13:08.15,-34:22:31.5,87.23100000000002,0.04,32.742,0.044,1425.2393299997784,0.008904724000000001,30.8812601370476,0.00044275643,0.4488473928800292,0.4890031,0.461709,0.02864,425.159699855429,26.378208,5.2996591592079,0.35812038,148.961074565319,891.021018232454,13.299181,154.732,0.797,6047.0,135.898,3.7899,0.0818679,2.23199009895325,0.106372,,,1.12,0.150456,"4,30,31",2021-07-08,2021-07-08,2022-12-14 12:09:24,
3942,4268,424747720,4188.01,,5,5,5,5,5,5,5,20.4,128.7,96.4,1,0,0,PC,0,13.0123,0.008,,1,spoc,SPOC,19:22:41.34,-51:25:35.07,-8.162,0.048,-37.911,0.045,1655.6041609998792,0.0006476378,10.2813283926383,2.9710822e-05,0.10172881823382333,0.07057238,41.310875,0.821865,37333.963168406204,756.6788,11.875911930378,0.42105705,10.9982809225144,464.462816780139,51.87895200000001,148.134,0.8115,3919.0,169.0,4.63413,0.262631,0.593316972255707,0.0176925,,,0.5826020000000001,0.020321900000000004,"13,27",2021-07-08,2021-07-08,2022-12-14 12:09:24,
3943,4269,7422496,4189.01,TIC 7422496.01,1,4,1,1,3,4,4,1.1,44.0,6.67,6,3,3,PC,1,8.7601,0.006,,1,spoc,SPOC,05:25:23.73,-44:25:52.63,-44.098,0.042,-110.328,0.051,1470.3616150002927,0.002622208,46.96210526091461,0.0002137691,0.24027384023416376,0.2839883,0.8230709999999999,0.037253,757.788731374543,34.311115,2.46806953360305,0.39548135,11.3814426062799,468.456293353311,16.444445,69.6026,0.1272,5744.0,117.134,4.56261,0.07619730000000001,0.8793209791183471,0.0413869,,,1.03,0.129726,"5,6,31,32,33",2021-07-08,2021-07-08,2022-12-14 12:09:24,
3944,4270,65416038,4190.01,,2,4,2,2,4,4,4,1.1,24.2,5.27,2,3,2,PC,1,10.6617,0.006,,1,spoc,SPOC,02:43:41.76,-28:20:38.36,-3.726,0.053,-68.86,0.059,1388.8162619997747,0.0043407770000000005,15.6062307330769,0.00012200552,0.15185353849628705,0.6608778000000001,0.7158140000000001,0.07663099999999999,659.071789053919,70.57729,2.14949544851533,1.4133782,29.418363490668,593.983494433923,8.667278,121.494,0.445,5067.0,128.23,4.54195,0.0876687,0.816585004329681,0.0507965,,,0.847,0.0983194,"3,30,31",2021-07-08,2021-07-08,2022-12-14 12:09:24,potential L1 planet; low SNR
3945,4271,167905035,4191.01,,2,4,2,2,3,4,4,0.0,12.0,5.81,0,2,1,PC,1,8.6282,0.006,,1,spoc,SPOC,10:06:49.91,-29:58:00.27,-73.111,0.066,-111.819,0.064,1548.6688520000316,0.0042389184000000005,742.8561163654988,0.006044841,0.23534702049890707,0.73893756,0.451044,0.047579,415.34041786695997,43.82107,2.27561430621794,1.3284355,0.467105330614345,210.849927218162,9.040324,83.9132,0.241,5816.0,116.194,4.3749400000000005,0.0723557,1.10194003582001,0.0502312,,,1.05,0.12454,"9,35,36",2021-07-08,2021-07-08,2022-12-14 12:09:24,actual period is likely shorter
4050,4376,72668830,4296.01,,2,4,2,2,3,4,4,2.0,35.1,10.07,1,3,1,PC,0,10.4161,0.006,,1,spoc,SPOC,02:13:48,-27:52:03.64,-9.49,0.062,-64.52199999999999,0.067,1399.489969999995,0.0033032363,19.9706573613551,0.00012220004,0.07834165047644083,0.48639578,1.126906,0.14294500000000002,1037.3799061957002,131.64896000000002,3.14546119697007,1.3951696000000002,24.473809552652195,567.276958162059,7.7775908,115.716,0.511,4985.0,122.5,4.45,0.09,0.899080991744995,0.0569975,,,0.825,0.0965059,"3,30",2021-07-15,2021-07-15,2022-12-14 12:09:24,Bad transit shape; low SNR
4051,4377,28116365,4297.01,,2,4,2,2,4,4,4,1.7,32.2,8.9,1,2,2,PC,1,10.8724,0.006,,1,spoc,SPOC,00:57:24.45,-21:33:01.71,101.444,0.079,23.048,0.055,1391.6473060003482,0.005096725,16.5272651477254,0.00014831667,0.14977378893932375,0.5063287000000001,1.167174,0.121857,1074.42975124786,112.22795,2.92415558552786,0.6940974,27.0141494118317,581.456960797642,8.683127,132.887,0.838,5030.0,129.203,4.53132,0.0886395,0.8217390179634091,0.05372869999999999,,,0.8370000000000001,0.0991383,"3,30",2021-07-15,2021-07-15,2022-12-14 12:09:24,Three events on silicon. Low SNR. Centroid offset consistent across sectors.
4052,4378,146282666,4298.01,,2,4,2,2,3,4,4,0.0,10.5,7.87,0,1,1,PC,1,9.1259,0.006,,1,spoc,SPOC,02:23:57.16,-34:06:35.75,-7.434,0.026,-115.125,0.048,1398.3955890000798,0.005070193,722.2619756367999,0.007336378,0.3213595741358791,0.74143183,0.5221439999999999,0.052078999999999986,480.79633496991096,47.96545,2.7207078226613395,1.0212622,0.6771439193230611,231.36091611907798,10.269325,125.077,0.534,5857.0,190.0,4.26578,0.278088,1.22058999538422,0.0573694,,,1.14,0.154343,"3,30",2021-07-15,2021-12-02,2022-12-14 12:09:24,
4056,4382,182078202,4302.01,,2,4,2,2,3,4,4,0.8,26.7,7.91,0,0,1,PC,1,10.2891,0.006,,1,spoc,SPOC,00:58:56.68,-76:35:23.61,167.08,0.112,-46.002,0.061,1347.765451000072,0.005783632,38.761705574839894,0.0004386249,0.19219105948807,0.44396222,0.812792,0.07418200000000001,748.329208979048,68.32196,2.72761660354294,0.29995486,13.9589668695144,492.984277417341,8.7437315,132.80200000000002,0.7175,5653.0,124.84,4.5530599999999986,0.07664560000000001,0.8760010004043579,0.0424071,,,1.0,0.122956,"1,13,27,28",2021-07-19,2021-07-19,2022-12-14 12:09:24,Period could be double.
4057,4383,200296137,4303.01,,3,4,3,3,3,4,4,4.8,37.3,17.18,1,2,1,PC,1,9.4623,0.006,,1,spoc,SPOC,04:49:25.53,-43:21:13.27,45.909,0.04,0.569,0.054000000000000006,1438.4853219999932,0.0017303101,8.61108444470498,3.703415e-05,0.08409082360498417,0.43965584,0.589291,0.062657,542.6102038193139,57.70741999999999,4.30636747557607,2.1791077000000003,716.9343478495648,1319.74369687525,8.451531,256.048,1.618,6908.0,121.736,4.12055,0.0889241,1.76523995399475,0.0731658,,,1.5,0.25705500000000003,"5,32",2021-07-19,2021-07-19,2022-12-14 12:09:24,
4058,4384,366443426,4304.01,,2,5,5,2,5,4,5,2.6,41.2,6.84,0,11,0,KP,1,8.4642,0.006,,1,qlp-s45-ffi,SPOC,08:26:27.8,10:04:49.33,-48.143,0.104,0.059,0.059,2550.3696530000307,0.0034892,15.5719921,2.67e-05,0.21325000000000002,0.263,2.859248,9.5e-05,2630.0,0.08787239999999999,2.5066,0.140914,148.891,973.0,28.0,106.289,0.672,6352.33,149.65200000000004,4.30502,0.0955413,1.31,0.07,0.021,0.013,1.261,0.194835,"7,34,44,45",2021-07-19,2022-01-24,2022-12-14 12:09:24,HIP 41378 b
4059,4385,366443426,4304.03,,5,5,5,5,5,5,5,1.3,29.1,5.92,0,11,0,KP,1,8.4642,0.006,,3,spoc,SPOC,08:26:27.8,10:04:49.33,-48.143,0.104,0.059,0.059,1494.9091950003058,0.0033878942,31.7180208316155,0.00012969132999999998,0.0971930054207575,0.838543,0.318021,0.042485,292.864964508886,39.129612,2.29980485432181,3.6733382,55.617464954774796,696.5022873747348,7.9325233,106.289,0.672,6352.33,149.65200000000004,4.30502,0.0955413,1.30883002281189,0.0701232,0.021,0.013,1.261,0.194835,"7,34,44,45,46",2022-04-20,2022-04-20,2022-12-14 12:09:24,HIP 41378 c
4060,4386,372068780,4305.01,,2,4,2,2,3,4,4,1.3,20.8,26.8,0,0,1,PC,1,7.8459,0.006,,1,spoc,SPOC,20:41:46.46,-68:08:05.95,14.324000000000002,0.038,16.837,0.053,1679.4907869999297,0.002629357,183.001910591663,0.0019671875,0.10618127132483292,0.74222255,0.430435,0.053273,396.367000540031,49.06526,5.59312046998251,6.8133955,22.443846903222603,555.129202529616,7.965195,159.007,0.8155,6200.0,133.686,3.63371,0.0844045,2.7539100646972696,0.123563,,,1.19,0.17053800000000002,"13,27",2021-07-19,2021-07-19,2022-12-14 12:09:24,only 2 transits; low SNR
4061,4387,372068780,4305.02,,3,4,3,3,3,4,4,0.5,14.6,23.08,0,0,1,PC,1,7.8459,0.006,,2,spoc,SPOC,20:41:46.46,-68:08:05.95,14.324000000000002,0.038,16.837,0.053,1670.4450380001217,0.0038632434,374.36443150978204,0.005572987,0.15163693057276417,0.4670722,0.337186,0.046061000000000005,310.511444448259,42.422695,5.12237057132366,1.8963538,8.642618774431291,437.301622554035,7.186292999999999,159.007,0.8155,6200.0,133.686,3.63371,0.0844045,2.7539100646972696,0.123563,,,1.19,0.17053800000000002,"13,27",2021-07-28,2021-07-28,2022-12-14 12:09:24,possible multi; odd-transit significantly better shape than even transit; only two transits two years apart; low MES
